Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Moldova,MDA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3145.671489,3021.052469,3135.339358,2964.397329,2909.481652,3044.295217,3310.161637,3632.370266,3959.661396,4377.654503,4865.37378,5270.871478,5588.652679,6151.813552,5827.12212,6322.158231,6832.941564,7277.256326,8283.882207,8724.06965,9312.734586,10487.63855,11464.01815,12434.64847,13318.80593,12512.60037,15009.60658,15238.14821
Madagascar,MDG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1182.673482,1111.650649,1115.95467,1130.852967,1118.768084,1125.140063,1133.773703,1158.58193,1179.832198,1214.463598,1258.486875,1323.539672,1143.025798,1242.643909,1304.338315,1368.618453,1444.122595,1522.628123,1608.48065,1509.961524,1494.130237,1506.468,1489.631498,1494.685371,1515.5983,1508.442706,1568.389357,1548.156425,1594.761492,1652.713347,1516.654232,1635.740148,1774.068709
Maldives,MDV,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6074.433003,6529.320624,7060.569433,7541.83959,7994.451508,8357.876591,8071.518951,8643.911104,9859.794908,10560.93286,9311.584272,11821.05118,12645.64722,13618.21594,12272.0064,12859.8353,13761.92766,14033.12811,15322.19699,16694.58606,17512.96413,18225.96857,18973.56896,20265.24064,21446.98884,14171.00128,20706.63211,24771.72294
Middle East & North Africa,MEA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7697.310509,8426.250758,8768.672196,8929.77834,9095.290408,9313.685079,9747.519378,10042.9054,10421.93645,10567.24716,11302.32399,11506.1411,11671.90535,12222.85644,13293.91572,14041.34917,14913.3015,15731.98849,16329.31139,16156.80943,16792.14318,17460.9017,18012.61133,17858.52031,17542.52925,15868.11788,15659.03902,16391.52562,16808.97996,16988.0456,16422.51853,17648.7314,19676.62933
Mexico,MEX,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8213.516952,8688.594039,9057.747686,8753.822192,9205.528036,8645.250492,9233.871706,9864.278781,10315.05849,10573.55897,11205.78595,11237.2898,11272.58085,11561.3868,12157.19144,12725.19759,13899.91986,14411.74519,15078.68781,14732.94074,15466.57032,16743.85518,17388.03521,17601.49018,18299.95519,18561.72076,19612.14849,20032.40861,20448.92162,20224.29089,18522.00217,19578.40381,21512.26954
Marshall Islands,MHL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.481681,2048.98359,2200.341451,2342.465111,2487.571435,2701.602929,2427.599813,2274.106527,2246.279466,2221.348859,2285.874845,2488.252783,2617.587921,2626.261448,2735.471542,2876.45061,2978.28098,3172.47284,2998.403581,3141.486304,3362.712811,3450.782018,3520.937393,3775.970034,3873.881115,4076.827692,4294.662935,4635.01719,5074.341698,5886.667629,6030.970261,6578.729436,7227.858936
Middle income,MIC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2654.632467,2753.668427,2827.251655,2929.111498,3033.387827,3175.891346,3359.25863,3528.122196,3554.353028,3697.030648,3950.153718,4138.121493,4345.740287,4644.028103,5070.794282,5544.474393,6159.907559,6788.63571,7301.479477,7518.854074,8099.050833,8698.855807,9207.40191,9625.059359,9906.363083,9975.368175,10305.80272,10814.37561,11503.62776,12023.39758,11853.1896,13112.53049,14513.17177
North Macedonia,MKD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5398.604132,5256.024199,5069.324371,4852.678559,4904.617908,4947.884576,5071.955409,5226.785254,5448.324692,5724.447332,6152.640084,6050.867161,6395.226348,6595.776842,7172.06358,7848.882967,8688.95708,9351.977352,10521.89361,11010.61134,11360.93945,11689.93585,11915.65855,12727.32045,13434.84875,13888.30114,15137.93452,15706.4827,16796.38792,18007.18476,17324.85624,18344.31005,20161.75091
Mali,MLI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.8742799,859.4892712,833.7303478,862.4175089,894.8059508,902.5330108,963.4330084,1004.82177,1066.189184,1111.812476,1103.743264,1263.397245,1282.120839,1381.625913,1394.539676,1482.437505,1547.418173,1591.33496,1644.359014,1678.881691,1732.130848,1766.843104,1706.679102,1753.879778,1847.910072,1957.003495,2103.008648,2153.845638,2238.118108,2313.159094,2242.791702,2340.019199,2517.147263
Malta,MLT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8847.346082,9460.362509,10025.88184,10616.84474,11349.69273,12237.025,12927.67761,14290.0425,15049.53572,16052.83037,19503.01249,19721.59557,20577.86464,21087.71449,21610.93149,22275.66118,23317.61434,25062.06825,26523.46999,26650.88131,28722.44772,28973.28956,30243.9832,32295.671,34344.0922,37455.12315,39705.64187,43508.78326,45557.7168,49221.34123,44925.83118,49974.77515,55927.85938
Myanmar,MMR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.4167657,424.7256283,447.7683387,487.4759164,524.7495278,567.0716519,608.3619618,648.0113352,684.5910064,744.3107209,846.3641425,963.2530137,1081.810815,1234.626176,1428.782719,1659.971139,1924.228498,2206.869227,2483.725489,2743.731166,3033.085185,3301.955191,3631.575333,3872.500709,4104.83876,4200.876849,4120.737169,4312.947389,4665.816837,5034.362972,5224.199055,4449.833898,4870.021499
Middle East & North Africa (excluding high income),MNA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4671.833151,5027.910865,5257.41536,5351.698371,5426.491236,5573.972638,5918.540224,6122.044373,6475.105567,6751.764651,7207.158299,7426.982282,7658.19497,7825.570359,8506.891917,8972.503948,9540.486624,10206.95102,10554.26038,10661.57127,11131.95849,11140.91893,11354.18786,11199.76649,10855.8349,10206.56834,10270.84733,10710.93775,10971.41729,11100.95842,10814.76683,11627.24311,12764.03822
Montenegro,MNE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6002.605959,6771.370562,7100.324632,7341.204648,7842.347764,8313.63308,10457.22981,12460.73735,13816.56272,13022.87905,13635.88673,14472.48241,13863.88366,14870.1458,15371.20421,16332.84202,18199.30712,19682.29415,21513.42634,23792.43141,20510.82531,23440.48047,26984.0689
Mongolia,MNG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3378.01154,3132.639622,2860.107539,2792.892647,2873.922768,3082.675032,3172.927328,3318.584391,3434.314617,3555.144439,3643.610538,3802.166584,4008.493374,4335.971196,4883.732579,5357.262066,5944.022326,6667.241007,7320.552883,7184.470916,7631.145921,8998.687722,10346.01488,10685.71693,11198.3214,10769.25436,10832.48254,11431.49802,12342.03802,12986.37747,12320.27933,12875.62538,14230.23355
Northern Mariana Islands,MNP,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.2504215,302.4775496,285.0478752,313.8858566,325.3510191,324.8255346,356.7396109,393.0923099,426.6281913,471.6941829,476.2459162,532.2888017,575.8237473,611.4916224,660.1475357,707.5342894,779.8218903,840.7264304,895.7680755,933.218042,978.0725336,1041.454052,1051.382911,1098.261811,1149.878037,1300.828948,1370.244908,1287.234867,1323.979672,1339.688854,1302.513708,1353.686083,1467.769766
Mauritania,MRT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2673.332335,2731.095024,2738.053699,2848.814448,2725.410197,2972.163755,3138.774451,2995.358336,3032.380124,3102.776474,2964.592889,2934.392595,2957.18038,3155.55428,3320.771149,3637.09047,4337.520445,4266.91766,4227.345309,4144.174364,4181.977577,4314.773195,4344.632168,4570.492347,4393.08554,4306.676799,4829.604325,5259.065063,5496.247467,5739.147192,5612.553809,5856.628636,6424.116895
Mauritius,MUS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5007.610275,5348.528641,5750.526465,6113.10145,6411.491678,6768.154124,7203.146095,7647.74212,8117.612309,8340.238581,9138.577107,9581.278198,9819.339812,10529.97923,11210.31537,11697.89933,12586.73424,13605.10319,14560.24865,15099.20314,15911.6331,16877.46517,17191.91009,18102.92014,18874.82078,19743.6253,21308.6853,22143.82655,23571.89416,24680.5578,21352.39669,23064.34574,26905.91862
Malawi,MWI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.8773268,732.8141681,675.063659,747.5614465,693.8233488,828.4265611,887.9577903,919.4979605,946.2841092,967.0532704,981.6990038,931.5262556,938.8032371,986.5483575,1040.117478,1077.896281,1131.218037,1237.735946,1319.334201,1397.176711,1468.095208,1528.11656,1486.909319,1594.533998,1552.274681,1457.139406,1475.119612,1454.777492,1513.967035,1582.070725,1573.039483,1645.403715,1732.030343
Malaysia,MYS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7010.26814,7718.632725,8359.694394,9146.264905,9921.600848,10822.43543,11799.40225,12542.25056,11447.56877,12013.97315,13038.53479,13061.26049,13632.53502,14351.41497,15367.4434,16314.30914,17364.50238,18549.02712,19408.67053,18860.48072,20146.96162,21308.21578,22527.00105,22959.20176,24012.82509,24164.95968,24864.03924,25935.13952,27480.95492,28848.10085,27277.86229,29057.54059,33433.6174
North America,NAC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23525.67405,23933.76054,24943.95674,25897.99848,27194.62455,28177.39963,29384.30324,30849.07089,32212.67529,33862.62611,35650.12322,36460.32577,37310.27144,38792.38218,40962.00099,43360.92832,45501.79534,47221.5147,47767.80731,46376.8032,47808.0293,49236.05772,50842.1091,52395.7477,54188.06728,55554.45921,56724.76313,58740.6449,61520.30381,63553.24975,61855.05356,68447.24625,74519.72561
Namibia,NAM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3875.941621,4191.519948,4450.416138,4340.955595,4369.652238,4499.749239,4600.289861,4752.741981,4842.293128,4955.170571,5126.589643,5197.381746,5437.066064,5698.276136,6487.933446,6778.632149,7392.815403,7901.464217,8156.669375,8116.32379,8579.840767,9061.271374,9458.791173,9863.584458,10609.20988,10783.27452,10582.81823,10335.26743,10512.97531,10434.09591,9548.232948,10161.28658,11205.70608
New Caledonia,NCL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.5727534,729.9673088,738.200376,734.5899848,740.0233948,748.8184852,738.0263805,737.2159338,792.6160101,775.1322482,756.755653,801.8455647,825.2389504,830.1828814,825.7364864,881.8535418,928.7961781,948.6949447,1004.08365,992.9138483,1051.090318,1057.839871,1148.395343,1118.349114,1134.741716,1138.113651,1146.010418,1155.973559,1221.952421,1269.079286,1282.577817,1309.337926,1505.242676
Nigeria,NGA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2056.828791,2080.022802,2170.47583,2121.778071,2073.66925,2062.199221,2133.473433,2178.348393,2203.581774,2191.258739,2292.841832,2418.266344,2757.452332,2938.271484,3208.585866,3428.652416,3648.90381,3887.736752,4116.828423,4355.769088,4632.131313,4843.604555,4899.529196,5136.645243,5415.86121,5342.035991,5159.580444,5120.005598,5212.138871,5291.66297,5137.598402,5431.919211,5860.293736
Nicaragua,NIC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1947.817416,1963.6765,1970.698516,1965.306136,2030.065322,2150.225764,2284.738854,2375.08283,2451.609655,2621.39013,2750.781425,2857.252496,2886.835154,2981.697476,3186.572767,3384.227933,3584.173159,3814.355692,3964.338081,3802.917864,3959.969226,4234.827082,4392.628883,4567.401275,4889.214186,5230.543274,5618.051771,5915.375443,5772.179023,5627.033873,5523.544581,6280.907685,6874.811829
Netherlands,NLD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19175.70766,20148.29546,20801.17014,21412.27431,22381.72001,23446.97813,24515.53195,26016.99595,27709.61439,29268.5361,31876.9544,33186.52627,34447.20532,34151.35354,35809.9829,37625.56171,41011.15264,43944.71378,46420.20168,44557.39386,45041.58371,46599.02103,47272.10302,49241.51784,49233.2154,50288.59139,52288.41508,55088.6338,57826.6285,60208.42217,59822.95427,63369.02738,69577.40458
Norway,NOR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18461.7126,19581.21192,20623.942,21584.6363,23028.52779,24361.66749,26825.69743,28608.58779,28199.28267,30573.73422,36988.9288,37829.55904,38056.24043,38684.52461,42671.96489,47966.86401,54366.00639,56175.65609,62072.75399,55620.83798,58226.71392,62460.09082,65774.35207,67377.92623,66332.46144,60737.88681,59280.1992,64589.55592,70253.84637,69916.37683,65130.17219,81866.79519,114898.7599
Nepal,NPL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.5896774,884.6701939,915.9893641,947.9206425,1022.354503,1055.262707,1108.075712,1160.385628,1185.692931,1232.5876,1315.970632,1387.797809,1390.169491,1453.408173,1543.018878,1629.159253,1720.62604,1814.095163,1949.504079,2039.905054,2153.126406,2264.329511,2474.08355,2656.358829,2887.631573,2931.620495,2925.532146,3495.5288,3808.722114,4088.421359,3972.515323,4252.375175,4725.041244
Nauru,NRU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4206.658838,4004.879692,3785.901955,3626.457799,6112.706849,5784.692384,5755.290157,6426.368965,8465.943071,8795.198673,10090.95787,9404.410202,10032.5232,9359.986725,10134.27677,10976.39481,11418.55934,12126.58875,13117.99436
New Zealand,NZL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14836.33615,14526.01218,14902.00808,15926.51944,17096.7031,17878.05494,18436.92797,19125.07012,19319.09049,20579.36592,21501.99843,22526.42478,23306.27954,23990.07928,25103.31711,25677.41908,27732.75555,29332.49916,29827.14255,30679.0352,31224.74899,32701.3786,32988.60976,36242.62123,37293.35679,37479.68298,39933.57444,42204.74574,42507.42881,45852.42302,45554.93294,48443.87301,51966.86258
OECD members,OED,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16618.22823,17242.2236,17866.19728,18353.75263,19212.3886,19981.21491,20861.50579,21801.20198,22376.10634,23240.60669,24669.03331,25435.05882,26218.87468,26996.71498,28427.0283,29759.72359,31731.62483,33279.67428,34155.60097,33228.58274,34501.93143,35936.86754,36907.49781,38203.00411,39306.34768,40410.32701,41770.39059,43369.09798,45063.54233,46637.38407,45276.96156,48943.37148,53854.01866
Oman,OMN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26296.72474,27457.78167,29065.53625,30233.08178,31146.33148,32789.11578,33825.99725,35906.49134,36711.95949,36821.77077,39581.10022,41745.80645,41423.69968,40641.55946,41633.93375,43198.02195,46090.09979,48588.55876,52665.02527,55272.62223,53255.60642,50267.64686,50308.46282,47520.07375,44573.97419,36449.08849,33800.29205,34218.38813,35034.58586,35248.2074,34952.16348,37842.83976,41724.3388
Other small states,OSS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10979.89885,11546.72731,12100.9901,12677.857,14019.28797,14969.54436,16822.81398,18611.10007,20093.8688,20321.76439,22011.18759,23836.84569,24956.86583,25198.71977,24952.76032,21219.68707,20685.94329,22119.84061,22728.93514,23395.37966,22240.19384,23832.74306,26345.6675
Pakistan,PAK,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.057608,2121.170611,2276.130181,2311.144286,2378.645205,2474.890498,2563.072689,2557.399471,2576.555869,2632.174972,2721.480548,2793.965213,2836.617371,2993.446497,3232.708978,3475.586614,3715.387499,3915.452683,3970.971281,4018.992583,4040.590849,4149.384358,4189.268563,4302.063747,4474.062166,4652.609874,4733.546102,4891.719774,5236.364249,5376.284117,5284.664584,5773.450917,6437.162663
Panama,PAN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5267.726628,5834.792143,6324.913417,6688.991825,6884.278351,7007.769194,7278.379436,7725.094158,8219.35964,8491.168043,8745.173627,8819.342918,8980.525416,9361.077203,10138.78845,10996.59285,12087.4644,13646.45312,15000.63929,15009.32364,15789.82942,17624.98339,19441.13066,21646.1031,23807.68731,26316.92455,28918.98814,31638.15192,33034.75138,34178.9238,28096.61231,33563.66061,39279.67538
Peru,PER,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3351.985817,3467.91244,3456.711406,3650.292009,4105.180592,4416.124259,4537.799352,4826.262011,4776.20582,4834.647834,5000.778712,5076.387272,5373.09604,5647.669109,6027.773555,6548.048287,7198.505639,7961.296296,8791.258632,8881.925515,9664.271272,10400.94848,10679.79775,11196.37773,11410.32919,11481.46456,11933.60033,12442.74646,13001.46125,13275.28157,11813.98844,13830.57026,15047.51833
Philippines,PHL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2662.617281,2676.268341,2684.649051,2742.814371,2856.182745,2980.450136,3136.145174,3273.827161,3215.258639,3292.028743,3437.108698,3545.85068,3658.689755,3842.346618,4121.951561,4375.79507,4661.962612,5005.591015,5224.590999,5236.977571,5587.066137,5818.593668,6244.177924,6559.712776,6905.113046,7122.724735,7614.773193,8001.75648,8566.84956,9102.189238,8208.669386,8933.133766,10133.19589
Palau,PLW,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9631.958662,10429.31746,10958.27454,10794.10974,11606.34052,12491.99365,12963.79523,13760.69627,13396.34712,12778.30064,13159.73357,14566.68956,15334.54162,15193.89534,16460.48991,17880.5766,18022.44262,17594.99385,18010.20454,18352.46726,16846.08762,15211.87381,
Papua New Guinea,PNG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1716.963812,1883.086723,2115.529062,2467.454428,2573.871539,2450.124711,2592.76739,2445.318473,2297.030108,2291.227116,2207.154102,2178.908925,2136.57377,2153.3938,2198.396023,2334.890552,2457.951525,2637.961804,2599.123255,2709.805326,2930.769648,2938.249398,3046.783671,3133.190249,3530.499072,3704.96272,3851.264927,3967.016196,3957.928658,4115.37039,3951.24593,4049.902305,4446.617938
Poland,POL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6185.402472,5924.903293,6193.316646,6560.415307,7040.275986,7685.568077,8278.080698,8936.608062,9487.972128,10040.89838,10674.18236,11121.85163,11804.26626,12289.08262,13353.75507,13896.79338,15151.36172,16804.96406,18303.35292,19240.13434,20889.75531,22658.37732,23589.14757,24319.88029,25316.33154,26822.66425,28165.83655,29958.12071,32027.60273,34976.04445,35315.71726,38134.83339,43268.54371
Pre-demographic dividend,PRE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1474.679688,1501.809475,1545.875001,1550.071259,1538.100301,1573.511776,1653.721468,1759.13067,1875.676951,1946.730334,2058.230874,2135.588463,2195.876262,2110.596924,2388.117159,2529.211909,2691.010035,2846.509399,3000.388948,3066.924568,3208.253972,3316.998395,3374.472525,3513.94534,3601.414051,3418.579233,3408.959486,3495.226744,3573.309701,3654.198979,3512.843632,3678.828704,3993.719017
Puerto Rico,PRI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13408.70736,14081.62741,14962.9833,15894.66318,16757.25399,17722.43736,18258.49414,19299.55592,20478.15326,21776.69047,22935.20288,24879.21758,25465.67357,25965.87902,28989.62829,29346.92352,29952.63636,30582.98731,30774.76017,30533.38344,30928.79093,31824.15484,32582.62241,33172.67126,33682.85003,34016.02235,34346.86733,34363.74599,35045.83596,36268.24334,34254.93597,36156.64661,40497.57684
"Korea, Dem. People's Rep.",PRK,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11780.32586,12740.01344,13182.56727,13203.14115,13578.60106,14407.09682,14921.66789,15788.67235,16687.45083,17718.15157,18880.31493,19528.64083,20356.6473,20852.14703,21477.95324,22725.27749,24681.1381,25736.35002,26665.8373,26459.1641,27260.55351,26769.51189,26438.0163,27936.03966,28742.44038,29660.89607,31607.75424,33044.71674,34928.54353,37299.28777,34955.70549,36638.01897,41451.61487
Paraguay,PRY,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5603.713225,5839.103263,5918.62483,6199.786713,6507.066713,6929.359744,7003.394967,7262.052984,7191.823537,7046.721298,6905.251941,6884.074506,6890.741252,7238.952804,7644.806732,7963.716614,8514.231358,9126.942685,9809.754936,9747.690257,10833.90104,11384.37218,10861.36023,11992.08303,12411.30209,12436.23468,13024.14989,13604.17472,14181.42515,14186.92718,14063.2737,15091.3251,15977.31165
West Bank and Gaza,PSE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200.900902,2301.603042,2268.342573,2530.032304,2851.449383,3052.078808,2782.160554,2514.878481,2178.701096,2469.183634,3013.3813,3371.513879,3354.098695,3485.041614,3712.204098,3950.2413,4120.271088,4494.731323,5255.825609,5371.6871,5510.13293,5954.400784,6305.391803,6401.740891,6470.10354,6510.325436,5705.155021,6224.656776,6756.783285
Pacific island small states,PSS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2709.591173,2745.578241,2928.528878,3040.531489,3213.631557,3371.032152,3510.505417,3467.539533,3506.797566,3708.807101,3678.701031,3762.851279,3865.300505,3962.88854,4191.998629,4359.822523,4532.643787,4602.820427,4726.85341,4667.496504,4837.701689,5058.730597,5269.755522,5534.191329,6200.016816,6601.878657,6759.021322,7093.457854,7411.84407,7505.662107,6585.328431,6510.457548,7548.07022
Post-demographic dividend,PST,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17972.13046,18647.61122,19276.22672,19789.20019,20716.51853,21586.11422,22496.07039,23485.96852,24283.77117,25337.38484,26938.067,27907.09146,28863.8252,29812.97546,31430.53897,32959.78633,35087.16672,36821.53807,37761.76686,36694.84029,38037.13051,39472.34828,40523.84778,42000.98871,43101.98171,44193.24652,45683.78105,47498.6026,49502.689,51413.03849,49920.84065,54050.75325,59180.91903
French Polynesia,PYF,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88707.29419,89675.055,92911.48311,93630.20531,110286.9632,112073.1006,121877.5941,121689.4537,124470.952,125789.1041,143070.2105,157255.3942,163219.492,158675.8127,143332.9077,98787.37849,84998.46792,92177.59594,93660.40729,94693.07726,94005.35835,102469.9676,114648.0316
Romania,ROU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5280.613594,4795.438776,4515.324856,4699.413502,4995.747433,5429.417383,5745.672829,5564.163973,5544.554779,5596.447063,5848.877956,6519.707196,7162.365778,7560.294984,8990.399097,9602.104759,11554.97089,13701.64334,16782.19301,16632.78266,17355.85141,18802.95232,19809.18751,19677.10766,20632.22127,21624.52338,23904.70386,26943.34774,29568.18681,33066.60951,33336.1811,36277.3242,41887.9219
Russian Federation,RUS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8027.75293,7857.815918,6862.383789,6419.509277,5734.410156,5613.280762,5517.858887,5699.947754,5465.056152,5914.326172,6825.391602,7361.36377,8037.474609,9254.537109,10226.7666,11822.34668,14912.23438,16648.24219,20163.60938,19389.94141,20490.12695,22798.67383,24303.47266,26073.875,25761.64844,24085.32422,24128.08594,25926.44336,28821.26172,30067.74023,30011.57422,34043.30469,36484.67969
Rwanda,RWA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.9146427,544.9041176,576.8343918,525.6329459,313.5952786,512.5635836,498.3379397,505.5336065,539.0793796,563.704947,616.9980805,674.9441149,762.140617,776.157729,834.5458257,916.9803069,1005.344979,1081.793076,1193.169753,1242.598907,1315.032822,1412.479018,1449.60243,1503.840881,1664.857554,1763.093818,1842.048738,1934.972955,2098.968854,2283.579862,2182.388201,2469.211991,2792.421625
